"id","data_venda","cliente","vendedor","produto","categoria","fornecedor","quantidade","valor_venda","valor_custo"
4412,"2017-08-25","Emily Goncalves","PILAR SANCHES","MEMORIA DDR 3 16GB","INFORMATICA","VISION",3,"140.00","75.00"
4413,"2015-01-07","Enzo Oliveira","PEDRO NUNES","JUICER CCE","ELETRODOMESTICOS","CCE",3,"430.00","347.00"
4414,"2017-10-12","Luis Pereira","LILIAN SALINAS","RIO DE JANEIRO / LONDRINA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",3,"430.00","390.00"
4415,"2017-08-10","Luiza Melo","PILAR SANCHES","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",5,"90.00","75.00"
4416,"2017-08-16","Julian Cunha","JOAO NUNES","O SENHOR DO CRIME","LIVROS","EDITORA AMAZONIA",5,"199.00","120.00"
4417,"2015-06-17","Diego Rocha","DEBORA ALMEIDA","ESCOLINHA DO JUCA","DVDS","STUDIOS HOLLYWOOD",4,"56.00","23.00"
4418,"2017-04-02","Vitór Ferreira","FABIO AUGUSTO","SQL SERVER 2016","LIVROS","MICROSOFT",5,"30.00","15.00"
4419,"2015-07-18","Nicole Correia","WALLACE MOREIRA","SAO PAULO / RIO DE JANEIRO","PASSAGENS","LINHAS BRASIL EXPRESS",2,"230.00","180.00"
4420,"2015-08-22","Evelyn Ribeiro","CELIA TAVARES","A CULPA É DAS ESTRELAS","LIVROS","EDITORA LELIVROS",3,"24.00","12.00"
4421,"2016-02-24","Nicolash Ferreira","CELIA TAVARES","LEITOR DE CARTOES MULTILASER","INFORMATICA","MULTILASER",2,"24.00","11.00"
4422,"2017-11-07","Beatrice Araujo","DEBORA ALMEIDA","NOTEBOOK LN 17","INFORMATICA","LENOVO",4,"2100.00","1700.00"
4423,"2017-08-02","Vitória Rocha","SERGIO AGUDO","JUICER CCE","ELETRODOMESTICOS","CCE",3,"430.00","347.00"
4424,"2017-07-26","Júlia Araujo","SERGIO AGUDO","HUB SWITCH 6 PORTAS","INFORMATICA","ACER",2,"79.00","60.00"
4425,"2016-11-17","Martim Pereira","SERGIO AGUDO","MOTO G5","CELULARES","MOTOROLA",3,"679.00","465.00"
4426,"2017-03-08","Vitória Azevedo","PEDRO NUNES","FAMILIA PARATTO","DVDS","EM SPORTS",2,"134.00","100.00"
4427,"2017-01-12","Bruno Correia","JOAO NUNES","HD 3T","INFORMATICA","MULTILASER",5,"760.00","390.00"
4428,"2016-03-27","Carla Pereira","HERMES MACEDO","DESKTOP 17","INFORMATICA","ACER",5,"2300.00","1800.00"
4429,"2017-04-27","Arthur Costa","EDUARDO SANTOS","PENDRIVE 64","INFORMATICA","PHILIPS",3,"80.00","45.00"
4430,"2016-08-16","Kai Souza","JOAO NUNES","PLAYSTATION 4","GAMES","SONY",3,"1980.00","990.00"
4431,"2015-08-11","Danilo Martins","MARCELO WITEMBERG","O SUPER-HERÓI","DVDS","STUDIOS HB",4,"45.00","20.00"
4432,"2017-06-13","Luiz Fernandes","DAVID BORGES","CAVALEIROS DE PRATA","GAMES","BILLZAR GAMES",2,"145.00","89.00"
4433,"2016-03-12","Raissa Dias","LILIAN SALINAS","SMART TV PANASONIC 46","TV E AUDIO","PANASONIC",3,"3099.00","2500.00"
4434,"2016-10-05","Matilde Barbosa","LILIAN SALINAS","WINDOWS 2016 VISAO GERAL","LIVROS","MICROSOFT",5,"90.00","45.00"
4435,"2016-07-17","André Silva","PILAR SANCHES","NOTEBOOK MSFT HIBR","INFORMATICA","MICROSOFT",4,"4800.00","2999.00"
4436,"2015-05-12","Rebeca Araujo","ANTONIO JESUS","BARCO DE PEDRA","LIVROS","EDITORA AMAZONIA",3,"37.00","20.00"
4437,"2016-08-12","Julieta Santos","PEDRO NUNES","RIO DE JANEIRO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",4,"1900.00","1763.00"
4438,"2017-11-01","Clara Pereira","RENE CHIARI","TV LED 60 SAMSUNG","TV E AUDIO","SAMSUNG",1,"3800.00","3000.00"
4439,"2017-11-03","Nicolash Goncalves","CLARA MAFRA","SOUTH PLACE","GAMES","JOGAR GAMES",1,"98.00","45.00"
4440,"2015-07-10","Isabella Goncalves","RODRIGO BIO","XTG SOUND","CELULARES","GFORCE",5,"320.00","190.00"
4441,"2015-06-17","Kaua Ferreira","CARLOS SENRA","TV LED 50 SONY","TV E AUDIO","SONY",4,"3200.00","2465.00"
4442,"2016-07-09","Kaua Castro","RAFAELA LIMA","PLAYSTATION 3","GAMES","SONY",2,"980.00","590.00"
4443,"2015-06-08","Júlia Ribeiro","EDUARDO SANTOS","TV LED 50 LG","TV E AUDIO","LG",4,"3100.00","2900.00"
4444,"2015-10-08","Fábio Pinto","LILIAN SALINAS","COMBO TECLADO E MOUSE","INFORMATICA","GENIUS",3,"130.00","89.00"
4445,"2016-02-12","Vitór Araujo","RENATA MONTEIRO","PENDRIVE 32 MULTILASER","INFORMATICA","MULTILASER",4,"50.00","25.00"
4446,"2015-09-09","Tânia Pinto","RODRIGO BIO","NOKIA 549","CELULARES","NOKIA",1,"450.00","300.00"
4447,"2016-10-23","Giovanna Rocha","RENE CHIARI","RIO DE JANEIRO / LONDRINA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"430.00","390.00"
4448,"2015-10-19","Luana Martins","GERALDO FRANCISCO","CAVALEIRO DOS 7 REINOS","LIVROS","EDITORA LELIVROS",4,"30.00","15.00"
4449,"2016-03-23","Guilherme Lima","LILIAN SALINAS","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",5,"32.00","15.00"
4450,"2015-06-23","Rodrigo Costa","JOAO NUNES","FABULA","GAMES","BRAZUCA JOGOS",3,"120.00","100.00"
4451,"2017-05-03","Luana Sousa","RODRIGO MARQUES","TV LED 50 LG","TV E AUDIO","LG",2,"3100.00","2900.00"
4452,"2015-08-17","Carla Silva","RENATA MONTEIRO","RAIDER","GAMES","BRAZUCA JOGOS",3,"120.00","50.00"
4453,"2016-09-11","Tomás Almeida","RODRIGO BIO","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",3,"176.00","100.00"
4454,"2015-04-11","Martim Correia","RODRIGO BIO","CARREGADOR UNIVERSAL NOKIA","CELULARES","NOKIA",3,"100.00","60.00"
4455,"2015-09-13","Matheus Melo","CLARA MAFRA","FREEZER 300L BRASTEMP","ELETRODOMESTICOS","BRASTEMP",2,"1800.00","986.00"
4456,"2017-02-02","Fernanda Rocha","PEDRO NUNES","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",2,"1000.00","752.00"
4457,"2016-04-25","Luis Pereira","HERMES MACEDO","NOTEBOOK SONY JK","INFORMATICA","SONY",3,"2800.00","1999.00"
4458,"2016-10-05","Julian Azevedo","CLARA MAFRA","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",3,"78.00","55.00"
4459,"2015-01-12","Rebeca Ferreira","LILIAN SALINAS","RIO DE JANEIRO / PARIS","PASSAGENS","LINHAS INTERNACIONAIS EURO",3,"2300.00","1980.00"
4460,"2015-09-19","Larissa Rodrigues","CLARA MAFRA","TV PLASMA PHILIPS 42","TV E AUDIO","PHILIPS",1,"1200.00","980.00"
4461,"2015-06-10","Renan Dias","RENE CHIARI","MOCHILA NOTEBOOK 17 POL","INFORMATICA","GENIUS",5,"139.00","91.00"
4462,"2016-12-25","Davi Pinto","WALLACE MOREIRA","TABLET 7 LENOVO","INFORMATICA","LENOVO",4,"600.00","450.00"
4463,"2016-02-19","Victor Sousa","CELIA TAVARES","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",1,"32.00","15.00"
4464,"2015-02-10","Igor Fernandes","CELIA TAVARES","O SUPER-HERÓI","DVDS","STUDIOS HB",3,"45.00","20.00"
4465,"2015-09-26","Otávio Rodrigues","CLARA MAFRA","DESKTOP P5 HP","INFORMATICA","HP",2,"1400.00","980.00"
4466,"2015-08-25","Ryan Melo","RODRIGO MARQUES","DREAMC VGA","CELULARES","DREAMC",1,"150.00","79.00"
4467,"2017-04-23","Enzo Oliveira","PEDRO NUNES","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",3,"1800.00","985.00"
4468,"2015-09-20","Nicolash Ribeiro","RENATA MONTEIRO","CARTOON MOVIE","GAMES","BILLZAR GAMES",4,"99.00","34.00"
4469,"2016-04-26","Vitor Barros","DAVID BORGES","TV LED 50 LG","TV E AUDIO","LG",3,"3100.00","2900.00"
4470,"2015-08-03","Kauã Rodrigues","SILVIO BAHIANA","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",4,"1000.00","752.00"
4471,"2015-08-18","Antônio Correia","ANTONIO JESUS","SOUTH PLACE","GAMES","JOGAR GAMES",3,"98.00","45.00"
4472,"2016-05-13","Sarah Ferreira","RODRIGO MARQUES","SONY W100","CELULARES","SONY",1,"980.00","530.00"
4473,"2016-11-01","Felipe Carvalho","RAFAELA LIMA","TV 3D SONY 42","TV E AUDIO","SONY",4,"3100.00","2684.00"
4474,"2016-03-07","Luis Carvalho","HERMES MACEDO","BARCO DE PEDRA","LIVROS","EDITORA AMAZONIA",4,"37.00","20.00"
4475,"2015-11-23","Amanda Santos","PEDRO NUNES","O SENHOR DO CRIME","LIVROS","EDITORA AMAZONIA",4,"199.00","120.00"
4476,"2015-10-07","Vitór Martins","WALLACE MOREIRA","O PEQUENO","DVDS","EM SPORTS",1,"43.00","23.00"
4477,"2016-12-19","Rebeca Ferreira","RENE CHIARI","ESCOLINHA DO JUCA","DVDS","STUDIOS HOLLYWOOD",2,"56.00","23.00"
4478,"2016-12-16","Matheus Ferreira","EDUARDO SANTOS","JOGOS MALÉFICOS","DVDS","STUDIOS CALIFORNIA",4,"38.00","23.00"
4479,"2016-10-11","Leonor Santos","SILVIO BAHIANA","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",5,"176.00","100.00"
4480,"2015-10-24","Otávio Goncalves","RODRIGO MARQUES","MOUSE OPTICO","INFORMATICA","MICROSOFT",4,"89.00","51.00"
4481,"2015-05-11","Bianca Almeida","CELIA TAVARES","PLAYSTATION 4","GAMES","SONY",3,"1980.00","990.00"
4482,"2016-10-08","Eduarda Ferreira","FABIO AUGUSTO","O IMORTAL","DVDS","EM SPORTS",3,"37.00","26.00"
4483,"2016-04-08","Leonardo Souza","RODRIGO BIO","DESKTOP 17","INFORMATICA","ACER",4,"2300.00","1800.00"
4484,"2017-07-26","Ryan Oliveira","RENE CHIARI","RIO DE JANEIRO / PARIS","PASSAGENS","LINHAS INTERNACIONAIS EURO",2,"2300.00","1980.00"
4485,"2017-09-04","Nicolas Barros","PEDRO NUNES","ADAPTADOR WIRELESS","INFORMATICA","ACER",2,"89.00","60.00"
4486,"2015-06-27","Samuel Gomes","RENATA MONTEIRO","O PEQUENO","DVDS","EM SPORTS",4,"43.00","23.00"
4487,"2017-09-22","Guilherme Martins","HERMES MACEDO","TV LED 50 LG","TV E AUDIO","LG",4,"3100.00","2900.00"
4488,"2015-11-23","André Rocha","RAFAELA LIMA","NOTEBOOK ACER 15","INFORMATICA","ACER",2,"1500.00","800.00"
4489,"2017-07-01","Martim Barros","ANTONIO JESUS","MICROONDAS BRASTEMP","ELETRODOMESTICOS","BRASTEMP",2,"600.00","412.00"
4490,"2016-05-24","Luiz Costa","TERESA CRISTINA","MENTES CRIMINOSAS","DVDS","STUDIOS CALIFORNIA",3,"210.00","130.00"
4491,"2017-07-10","Kaua Fernandes","DAVID BORGES","SMART TV SAMSUNG 52","TV E AUDIO","SAMSUNG",5,"4300.00","3800.00"
4492,"2016-03-02","Sofia Cavalcanti","MARCELO WITEMBERG","SONY I5","INFORMATICA","SONY",3,"1800.00","800.00"
4493,"2016-05-13","Arthur Castro","CARLOS SENRA","UM CASO PERDIDO","LIVROS","EDITORA LELIVROS",4,"56.00","20.00"
4494,"2015-01-08","Marisa Oliveira","FABIO AUGUSTO","SMART TV PANASONIC 46","TV E AUDIO","PANASONIC",3,"3099.00","2500.00"
4495,"2016-03-10","Livia Almeida","ANTONIO JESUS","TV LED 60 SONY","TV E AUDIO","SONY",3,"3900.00","3051.00"
4496,"2016-07-08","Júlia Sousa","CLARA MAFRA","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",3,"500.00","350.00"
4497,"2016-04-22","Júlio Melo","CARLOS SENRA","NOTEBOOK ACER 17","INFORMATICA","ACER",2,"2100.00","1700.00"
4498,"2016-10-15","Júlia Fernandes","CARLOS SENRA","LG C397","CELULARES","LG",1,"500.00","360.00"
4499,"2015-08-04","Kaua Gomes","EDUARDO SANTOS","CAVALEIRO DAS TREVAS","GAMES","BILLZAR GAMES",3,"110.00","50.00"
4500,"2016-01-14","Joao Almeida","CELIA TAVARES","CAMA SOLTEIRO","MOVEIS","BRASIL MADEIRAS",3,"600.00","256.00"
4501,"2016-11-25","Aline Fernandes","CELIA TAVARES","HD 2T SAMSUNG","INFORMATICA","SAMSUNG",4,"550.00","200.00"
4502,"2015-10-05","Thiago Cavalcanti","RODRIGO BIO","NOKIA 549","CELULARES","NOKIA",3,"450.00","300.00"
4503,"2017-04-09","Julieta Melo","EDUARDO SANTOS","GALAXY NOTE","INFORMATICA","SAMSUNG",3,"2900.00","1542.00"
4504,"2015-11-07","Kauã Cunha","SILVIO BAHIANA","WARIO","GAMES","BILLZAR GAMES",4,"145.00","78.00"
4505,"2017-03-24","Marina Pereira","FABIO AUGUSTO","MICROONDAS BRASTEMP","ELETRODOMESTICOS","BRASTEMP",4,"600.00","412.00"
4506,"2016-06-18","Pedro Rocha","FABIO AUGUSTO","CRONICAS ANTIGAS","LIVROS","EDITORA MUNDO FANTASIA",4,"189.00","60.00"
4507,"2017-05-12","Nicolash Goncalves","CARLOS SENRA","TV 3D SONY 42","TV E AUDIO","SONY",4,"3100.00","2684.00"
4508,"2016-01-12","Tânia Fernandes","MARCELO WITEMBERG","O PATRÃO","DVDS","STUDIOS HB",4,"78.00","50.00"
4509,"2015-10-14","Kauã Cardoso","RENE CHIARI","RIO DE JANEIRO / PARIS","PASSAGENS","LINHAS INTERNACIONAIS EURO",5,"2300.00","1980.00"
4510,"2016-08-02","Leonor Alves","CELIA TAVARES","RIO DE JANEIRO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",5,"1900.00","1570.00"
4511,"2015-05-20","Davi Cavalcanti","RAFAELA LIMA","PENDRIVE 32 MULTILASER","INFORMATICA","MULTILASER",3,"50.00","25.00"
4512,"2017-11-02","Carlos Barros","RAFAELA LIMA","COMBO TECLADO E MOUSE","INFORMATICA","MICROSOFT",1,"310.00","120.00"
4513,"2015-10-17","Luís Barros","EDUARDO SANTOS","SMART TV PANASONIC 42","TV E AUDIO","PANASONIC",1,"2200.00","1800.00"
4514,"2017-07-15","Luis Araujo","CELIA TAVARES","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",3,"1800.00","985.00"
4515,"2015-05-15","José Araujo","ANTONIO JESUS","NOTEBOOK SONY JK","INFORMATICA","SONY",4,"2800.00","1999.00"
4516,"2017-11-22","Letícia Barbosa","GERALDO FRANCISCO","LAVA LOUCAS CCE","ELETRODOMESTICOS","CCE",2,"3600.00","2745.00"
4517,"2015-09-09","Carla Dias","EDUARDO SANTOS","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",2,"500.00","350.00"
4518,"2017-11-15","Rodrigo Ferreira","RAFAELA LIMA","HD 2T SAMSUNG","INFORMATICA","SAMSUNG",3,"550.00","200.00"
4519,"2016-01-11","André Martins","SILVIO BAHIANA","MOUSE OPTICO","INFORMATICA","GENIUS",2,"59.00","41.00"
4520,"2017-04-04","Rafael Rodrigues","RODRIGO MARQUES","AS CRÔNICAS DE ANDROMEDA","LIVROS","EDITORA MUNDO FANTASIA",3,"69.00","30.00"
4521,"2016-02-06","Miguel Sousa","TERESA CRISTINA","PENDRIVE 128 CROSSAIR","INFORMATICA","PHILIPS",3,"137.00","98.00"
4522,"2016-05-21","Maria Almeida","RENE CHIARI","SAMSUNG XY 3","CELULARES","SAMSUNG",2,"800.00","498.00"
4523,"2016-03-17","Felipe Carvalho","HERMES MACEDO","PHONE 5","CELULARES","APPLE",4,"2500.00","1900.00"
4524,"2017-06-07","Nicolash Goncalves","CELIA TAVARES","SAO PAULO / CURITIBA","PASSAGENS","LINHAS BRASIL EXPRESS",2,"300.00","260.00"
4525,"2016-12-23","Kai Costa","CELIA TAVARES","TSQL TUNING","LIVROS","MICROSOFT",1,"90.00","75.00"
4526,"2017-03-19","Kauê Carvalho","PILAR SANCHES","JOGOS VORAZES","LIVROS","EDITORA LELIVROS",3,"45.00","22.00"
4527,"2016-01-17","Otávio Rodrigues","TERESA CRISTINA","WINDOWS 2016 VISAO GERAL","LIVROS","MICROSOFT",4,"90.00","45.00"
4528,"2015-03-12","Otávio Almeida","MARCELO WITEMBERG","ROTEADOR 18 PORTAS","INFORMATICA","MULTILASER",4,"300.00","110.00"
4529,"2015-07-13","Cauã Pereira","CARLOS SENRA","FANTASY STAR","GAMES","JOGAR GAMES",4,"89.00","30.00"
4530,"2016-03-18","Ryan Cardoso","PEDRO NUNES","A TEORIA","DVDS","STUDIOS CALIFORNIA",5,"198.00","130.00"
4531,"2017-05-03","Thaís Barbosa","PEDRO NUNES","DINOSSAUROS","DVDS","STUDIOS HB",1,"40.00","18.00"
4532,"2016-07-26","Alice Goncalves","ANTONIO JESUS","DESKTOP A5 PH","INFORMATICA","PHILIPS",2,"1300.00","700.00"
4533,"2016-12-26","Gustavo Goncalves","DAVID BORGES","HD 3T SAMSUNG","INFORMATICA","SAMSUNG",4,"700.00","300.00"
4534,"2015-02-05","Martim Correia","RODRIGO BIO","TV LED 50 LG","TV E AUDIO","LG",2,"3100.00","2900.00"
4535,"2015-10-03","Nicolash Goncalves","JOAO NUNES","DESKTOP A5 ML","INFORMATICA","MULTILASER",5,"1300.00","890.00"
4536,"2016-11-12","Renan Ribeiro","RENATA MONTEIRO","HD 1T","INFORMATICA","MULTILASER",2,"290.00","150.00"
4537,"2015-12-04","Kaua Fernandes","RODRIGO BIO","SMART TV SAMSUNG 52","TV E AUDIO","SAMSUNG",4,"4300.00","3800.00"
4538,"2017-11-26","Kauã Alves","CLARA MAFRA","COMBO TECLADO E MOUSE","INFORMATICA","GENIUS",3,"130.00","89.00"
4539,"2015-07-22","Carolina Cardoso","DEBORA ALMEIDA","XTG RAD D1","CELULARES","GFORCE",4,"800.00","567.00"
4540,"2016-09-04","Gustavo Goncalves","LILIAN SALINAS","RIO DE JANEIRO / CURITIBA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"450.00","400.00"
4541,"2015-04-21","Maria Sousa","RAFAELA LIMA","LAVADORA LG 10L","ELETRODOMESTICOS","LG",4,"2800.00","2186.00"
4542,"2016-09-18","Gabrielle Almeida","RENE CHIARI","SMART TV PANASONIC 52","TV E AUDIO","PANASONIC",3,"4200.00","3800.00"
4543,"2016-02-17","Victor Dias","DAVID BORGES","SAO PAULO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",4,"1900.00","1830.00"
4544,"2017-06-03","Bruno Almeida","RODRIGO MARQUES","SAMSUNG XY 3","CELULARES","SAMSUNG",3,"800.00","498.00"
4545,"2017-12-22","Kauê Santos","HERMES MACEDO","XTG RAD D1","CELULARES","GFORCE",2,"800.00","567.00"
4546,"2016-04-04","Alex Araujo","WALLACE MOREIRA","XTG SOUND","CELULARES","GFORCE",1,"320.00","190.00"
4547,"2015-08-02","Murilo Carvalho","CLARA MAFRA","CONJUNTO DE SOFA","MOVEIS","BRASIL MADEIRAS",2,"3500.00","2954.00"
4548,"2015-09-10","Kauã Cunha","PEDRO NUNES","CARTAO SD 128 GB SANDISK","INFORMATICA","SANDISK",3,"156.00","99.00"
4549,"2016-03-13","Aline Fernandes","DEBORA ALMEIDA","NOTEBOOK ACER 17","INFORMATICA","ACER",4,"2100.00","1700.00"
4550,"2017-08-10","André Silva","RENE CHIARI","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",3,"1800.00","985.00"
4551,"2017-10-14","Leonardo Barbosa","EDUARDO SANTOS","LEITOR DE CARTOES MULTILASER","INFORMATICA","MULTILASER",5,"24.00","11.00"
4552,"2016-03-17","Leila Rodrigues","RAFAELA LIMA","PENDRIVE 32 MULTILASER","INFORMATICA","MULTILASER",5,"50.00","25.00"
4553,"2017-05-03","Eduarda Cavalcanti","EDUARDO SANTOS","DIABO","GAMES","JOGAR GAMES",2,"99.00","33.00"
4554,"2016-05-02","Alice Araujo","LILIAN SALINAS","SAO PAULO / GOIANIA","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",2,"400.00","360.00"
4555,"2016-01-07","Tiago Barros","RAFAELA LIMA","RACK TV MOGNO","MOVEIS","BRASIL MADEIRAS",3,"1500.00","1087.00"
4556,"2016-04-14","André Rocha","HERMES MACEDO","CAVALEIROS DE PRATA","GAMES","BILLZAR GAMES",1,"145.00","89.00"
4557,"2016-01-23","Eduardo Barros","TERESA CRISTINA","TV 3D SONY 42","TV E AUDIO","SONY",4,"3100.00","2684.00"
4558,"2017-04-07","Arthur Santos","RAFAELA LIMA","NOTEBOOK LN 17","INFORMATICA","LENOVO",3,"2100.00","1700.00"
4559,"2017-10-25","Fernanda Rocha","RAFAELA LIMA","SAO PAULO / GOIANIA","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",3,"400.00","360.00"
4560,"2017-01-03","Julia Araujo","RODRIGO MARQUES","SAO PAULO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",5,"2300.00","2156.00"
4561,"2015-04-03","Miguel Ribeiro","PEDRO NUNES","LG OPTIMUS","CELULARES","LG",4,"890.00","500.00"
4562,"2017-04-14","Felipe Araujo","CELIA TAVARES","SQL SERVER 2016","LIVROS","MICROSOFT",2,"30.00","15.00"
4563,"2015-01-10","Manuela Melo","PILAR SANCHES","CARTOON MOVIE","GAMES","BILLZAR GAMES",1,"99.00","34.00"
4564,"2017-09-07","Sophia Almeida","RAFAELA LIMA","GRILL GEROGE FOREMAN","ELETRODOMESTICOS","GANCA",5,"250.00","210.00"
4565,"2015-04-11","Isabelle Rocha","GERALDO FRANCISCO","HD 2T","INFORMATICA","MULTILASER",3,"650.00","300.00"
4566,"2016-01-07","Samuel Ribeiro","PEDRO NUNES","PODEROSO CHEFE","DVDS","STUDIOS HOLLYWOOD",2,"98.00","46.00"
4567,"2016-10-14","José Fernandes","GERALDO FRANCISCO","PC DUAL CORE","INFORMATICA","PHILIPS",3,"1350.00","890.00"
4568,"2016-10-01","Nicolas Azevedo","WALLACE MOREIRA","O SENHOR DO CRIME","LIVROS","EDITORA AMAZONIA",4,"199.00","120.00"
4569,"2015-10-21","Isabella Goncalves","DEBORA ALMEIDA","RIO DE JANEIRO / MADRID","PASSAGENS","LINHAS INTERNACIONAIS EURO",1,"1800.00","1623.00"
4570,"2017-08-04","Emilly Sousa","CLARA MAFRA","AS CRÔNICAS DE ANDROMEDA","LIVROS","EDITORA MUNDO FANTASIA",4,"69.00","30.00"
4571,"2017-10-11","Fábio Pinto","DEBORA ALMEIDA","XTG RAD D1","CELULARES","GFORCE",4,"800.00","567.00"
4572,"2015-02-26","Leila Melo","DEBORA ALMEIDA","RIO DE JANEIRO / LONDRINA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",3,"430.00","390.00"
4573,"2016-07-03","Joao Fernandes","SERGIO AGUDO","PLAYSTATION 4","GAMES","SONY",3,"1980.00","990.00"
4574,"2017-09-02","Sofia Rocha","SILVIO BAHIANA","SAO PAULO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",2,"2300.00","2156.00"
4575,"2016-06-07","Kauê Fernandes","CELIA TAVARES","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",4,"78.00","55.00"
4576,"2016-12-23","Marina Barros","LILIAN SALINAS","ADAPTADOR WIRELESS","INFORMATICA","ACER",1,"89.00","60.00"
4577,"2015-10-24","Felipe Barbosa","TERESA CRISTINA","TV LED 50 SONY","TV E AUDIO","SONY",3,"3200.00","2465.00"
4578,"2017-06-18","Beatrice Araujo","WALLACE MOREIRA","JOGOS VORAZES","LIVROS","EDITORA LELIVROS",4,"45.00","22.00"
4579,"2015-07-27","Emily Lima","DAVID BORGES","DESKTOP I5","INFORMATICA","ACER",5,"2100.00","1020.00"
4580,"2016-12-08","Joao Ribeiro","FABIO AUGUSTO","MOTOROLA TV","CELULARES","MOTOROLA",2,"799.00","555.00"
4581,"2017-01-14","Kauã Lima","LILIAN SALINAS","O PEQUENO","DVDS","EM SPORTS",1,"43.00","23.00"
4582,"2017-06-08","Mateus Pereira","RENATA MONTEIRO","PENDRIVE 32 MULTILASER","INFORMATICA","MULTILASER",3,"50.00","25.00"
4583,"2016-09-19","Kai Correia","EDUARDO SANTOS","ROTEADOR 18 PORTAS","INFORMATICA","MULTILASER",1,"300.00","110.00"
4584,"2017-12-04","Kauã Fernandes","RENE CHIARI","PENDRIVE 16","INFORMATICA","PHILIPS",5,"30.00","10.00"
4585,"2016-09-03","Felipe Carvalho","CELIA TAVARES","NOTEBOOK MSFT HIBR","INFORMATICA","MICROSOFT",1,"4800.00","2999.00"
4586,"2015-10-25","Yasmin Barros","SERGIO AGUDO","TV LED 42 CCE","TV E AUDIO","CCE",4,"1600.00","800.00"
4587,"2017-02-25","Diogo Cardoso","FABIO AUGUSTO","SAMSUNG XY 3","CELULARES","SAMSUNG",3,"800.00","498.00"
4588,"2017-06-25","Rodrigo Barbosa","FABIO AUGUSTO","DEVILCRY","GAMES","BRAZUCA JOGOS",2,"120.00","65.00"
4589,"2015-03-23","Gabriel Souza","HERMES MACEDO","HOME THEATER PANASONIC","TV E AUDIO","PANASONIC",1,"245.00","150.00"
4590,"2017-03-24","Gabriel Gomes","TERESA CRISTINA","NOTEBOOK SONY JK","INFORMATICA","SONY",4,"2800.00","1999.00"
4591,"2017-01-20","Maria Almeida","GERALDO FRANCISCO","DESKTOP A5 HP","INFORMATICA","HP",2,"1300.00","890.00"
4592,"2016-08-09","Tânia Pinto","CARLOS SENRA","MOTO Z PLAY 3","CELULARES","MOTOROLA",4,"1150.00","900.00"
4593,"2016-05-20","Kauã Lima","DAVID BORGES","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",3,"32.00","15.00"
4594,"2017-09-03","Vinicius Souza","CARLOS SENRA","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",3,"32.00","15.00"
4595,"2017-05-21","Lucas Almeida","CELIA TAVARES","DESKTOP P5 PH","INFORMATICA","PHILIPS",4,"1400.00","980.00"
4596,"2015-08-17","Kauã Cunha","MARCELO WITEMBERG","REVIVALS","GAMES","BRAZUCA JOGOS",4,"145.00","57.00"
4597,"2017-09-05","Rafaela Ferreira","SILVIO BAHIANA","DESKTOP A5 HP","INFORMATICA","HP",1,"1300.00","700.00"
4598,"2017-09-11","Tânia Melo","CARLOS SENRA","MOCHILA NOTEBOOK 17 POL","INFORMATICA","GENIUS",5,"139.00","91.00"
4599,"2016-07-27","Joao Barros","RODRIGO BIO","SONY I7","INFORMATICA","SONY",4,"2500.00","1300.00"
4600,"2016-05-26","Julia Cavalcanti","JOAO NUNES","JOGOS VORAZES","LIVROS","EDITORA LELIVROS",3,"45.00","22.00"
4601,"2015-11-01","Daniel Cardoso","EDUARDO SANTOS","HD 3T SAMSUNG","INFORMATICA","SAMSUNG",5,"700.00","300.00"
4602,"2017-04-11","Thaís Almeida","HERMES MACEDO","TECLADO WIRELESS","INFORMATICA","GENIUS",2,"89.00","70.00"
4603,"2017-05-10","Emilly Fernandes","MARCELO WITEMBERG","IPOD NANO 16","INFORMATICA","APPLE",2,"300.00","110.00"
